Spectrum Number,MS Level,DT,Retention Time (sec),Min m/z,Base Peak m/z,Base Peak Intensity,CCS (Å^2),Cluster
15199,1,57.616104,56.82199999998,141.0042189163885,141.00834169785594,28.0,456.9101309186065,437
15200,1,57.975456,56.82199999998,61.98663586246479,61.98936935492852,40.0,505.99019264806367,148
15201,1,58.09524,56.82199999998,61.98663586246479,61.98936935492852,40.0,507.03440545867056,148
15202,1,58.215024,56.82199999998,61.98663586246479,61.98936935492852,40.0,508.0786182692775,148
15203,1,58.69416,56.82199999998,118.9641739212944,118.96796077197024,27.0,472.53993854775814,100
15204,1,58.813944,56.82199999998,118.9641739212944,118.96796077197024,49.0,473.50319279631765,100
15205,1,58.933728,56.82199999998,118.9641739212944,118.96796077197024,49.0,474.46644704487716,100
15206,1,0.119784,57.892000000020005,61.98390243027217,61.98663586246479,36.0,1.635416346879843,438
15207,1,0.359352,57.892000000020005,116.97687410993895,116.98062925484743,33.0,3.440675315937271,-1
15208,1,0.479136,57.892000000020005,116.97311908240987,116.98062925484743,61.0,4.405501150323295,1142
15209,1,0.59892,57.892000000020005,116.97311908240987,116.98062925484743,61.0,5.370316316873851,1143
15210,1,0.718704,57.892000000020005,116.97311908240987,116.97687410993895,42.0,6.335131483424405,1144
15211,1,1.437408,57.892000000020005,142.01195947856513,142.0202344734094,36.0,11.91576548419957,-1
15212,1,1.676976,57.892000000020005,61.98390243027217,61.98663586246479,44.0,15.210276033291516,0
15213,1,1.79676,57.892000000020005,61.98390243027217,61.98663586246479,44.0,16.254496009169337,1
15214,1,1.916544,57.892000000020005,59.00829010269978,61.98663586246479,44.0,17.433927010889025,794
15215,1,2.036328,57.892000000020005,59.00829010269978,59.010957116127756,25.0,18.4863088673518,238
15216,1,2.275896,57.892000000020005,141.02071032410186,141.02483334664103,21.0,18.564199854779844,795
15217,1,2.39568,57.892000000020005,141.02071032410186,141.02483334664103,21.0,19.51299098893533,1003
15218,1,2.515464,57.892000000020005,141.02071032410186,141.02483334664103,21.0,20.46178212309081,1004
15219,1,2.874816,57.892000000020005,116.96936405803875,116.97311908240987,69.0,23.7018779731291,342
15220,1,2.9946,57.892000000020005,116.9656091510519,116.97311908240987,150.0,24.666772616929837,1169
15221,1,3.114384,57.892000000020005,116.9656091510519,116.97311908240987,201.0,25.631593766742654,490
15222,1,3.234168,57.892000000020005,116.9656091510519,116.97311908240987,132.0,26.596414916555474,726
15223,1,3.353952,57.892000000020005,116.96936405803875,116.97311908240987,50.0,27.56115060567729,409
15224,1,3.473736,57.892000000020005,118.9641739212944,118.96796077197024,27.0,28.47972996183618,1170
15225,1,3.59352,57.892000000020005,118.9641739212944,141.01246449970614,183.0,29.442984210395664,1130
15226,1,3.713304,57.892000000020005,141.0042189163885,141.01246449970614,416.0,29.949983655394927,1017
15227,1,3.833088,57.892000000020005,61.98390243027217,141.01246449970614,416.0,34.00623559909229,13
15228,1,3.952872,57.892000000020005,61.98390243027217,141.01246449970614,233.0,35.050455574970115,14
15229,1,4.072656,57.892000000020005,141.0042189163885,141.00834169785594,43.0,32.79638463714967,994
15230,1,5.150712,57.892000000020005,59.01362418982685,59.01629132379705,48.0,45.84757022775937,16
15231,1,5.270496,57.892000000020005,59.01362418982685,59.01629132379705,48.0,46.89993677629477,17
15232,1,5.39028,57.892000000020005,59.01362418982685,118.96796077197024,37.0,47.95230332483018,860
15233,1,5.510064,57.892000000020005,61.98390243027217,61.98663586246479,56.0,48.625315261381786,167
15234,1,5.629848,57.892000000020005,61.98390243027217,61.98663586246479,85.0,49.6695352372596,167
15235,1,5.749632,57.892000000020005,61.98390243027217,61.98663586246479,73.0,50.713755213137425,167
15236,1,5.869416,57.892000000020005,61.98390243027217,116.9656091510519,31.0,51.75797518901525,167
15237,1,6.58812,57.892000000020005,118.96796077197024,118.97174773870992,36.0,53.524178096215984,173
15238,1,6.707904,57.892000000020005,118.96796077197024,118.97553470992798,38.0,54.48742942342613,173
15239,1,6.827688,57.892000000020005,118.96796077197024,118.97174773870992,55.0,55.45068075063628,173
15240,1,6.947472,57.892000000020005,118.96796077197024,118.97174773870992,35.0,56.41393207784643,173
15241,1,7.067256,57.892000000020005,118.9641739212944,118.97174773870992,35.0,57.3773574186207,467
15242,1,7.18704,57.892000000020005,92.92291471368364,92.92626152497591,33.0,59.87812375024728,175
15243,1,7.306824,57.892000000020005,92.92291471368364,116.96936405803875,123.0,60.86676366076511,175
15244,1,7.426608,57.892000000020005,92.92291471368364,116.96936405803875,241.0,61.855403571282935,175
15245,1,7.546392,57.892000000020005,61.98390243027217,116.96936405803875,241.0,66.37705485130473,417
15246,1,7.666176,57.892000000020005,61.98390243027217,141.01246449970614,205.0,67.42127482718256,417
15247,1,7.78596,57.892000000020005,61.98390243027217,141.01246449970614,205.0,68.46549480306038,417
15248,1,7.905744,57.892000000020005,141.0042189163885,141.01246449970614,92.0,63.15799510920028,111
15249,1,8.265096,57.892000000020005,61.98663586246479,61.98936935492852,23.0,72.64187624618539,113
15250,1,8.38488,57.892000000020005,61.98663586246479,61.98936935492852,23.0,73.68608905679234,113
15251,1,8.504664,57.892000000020005,61.98663586246479,61.98936935492852,23.0,74.73030186739926,113
15252,1,8.864016,57.892000000020005,118.96796077197024,118.97174773870992,26.0,71.8259533132088,1171
15253,1,8.9838,57.892000000020005,118.96796077197024,118.97174773870992,26.0,72.78920464041896,1171
15254,1,9.103584,57.892000000020005,59.01362418982685,92.92960839653931,32.0,80.57566632942779,114
15255,1,9.223368,57.892000000020005,59.01362418982685,61.98663586246479,37.0,81.62803287796321,114
15256,1,9.343152,57.892000000020005,59.01362418982685,61.98663586246479,56.0,82.68039942649861,114
15257,1,9.462936,57.892000000020005,61.98390243027217,61.98663586246479,81.0,83.08457446534987,27
15258,1,9.58272,57.892000000020005,61.98390243027217,61.98663586246479,44.0,84.1287944412277,27
15259,1,9.702504,57.892000000020005,61.98390243027217,61.98663586246479,25.0,85.1730144171055,27
15260,1,9.822288,57.892000000020005,61.98663586246479,61.98936935492852,25.0,86.21664278407556,259
15261,1,9.942072,57.892000000020005,61.98663586246479,61.98936935492852,25.0,87.2608555946825,259
15262,1,10.061856,57.892000000020005,61.98663586246479,61.98936935492852,25.0,88.30506840528943,259
15263,1,10.900344,57.892000000020005,61.98936935492852,61.99210290766338,28.0,95.6139020220872,31
15264,1,11.020128,57.892000000020005,61.98936935492852,61.99210290766338,28.0,96.65810766784803,31
15265,1,11.139912,57.892000000020005,61.98390243027217,61.98936935492852,41.0,97.70365412763938,29
15266,1,11.259696,57.892000000020005,61.98390243027217,141.01246449970614,140.0,98.74787410351719,29
15267,1,11.37948,57.892000000020005,61.98390243027217,116.96936405803875,156.0,99.792094079395,29
15268,1,11.499264,57.892000000020005,61.98390243027217,116.96936405803875,156.0,100.83631405527284,29
15269,1,11.619048,57.892000000020005,61.98390243027217,61.98663586246479,49.0,101.88053403115065,29
15270,1,12.337752,57.892000000020005,59.01362418982685,59.01629132379705,37.0,108.98956313988378,313
15271,1,12.457536,57.892000000020005,59.01362418982685,116.97687410993895,63.0,110.04192968841919,313
15272,1,12.57732,57.892000000020005,59.01362418982685,116.97687410993895,63.0,111.0942962369546,313
15273,1,12.697104,57.892000000020005,116.97311908240987,116.97687410993895,30.0,102.81664813847988,310
15274,1,12.816888,57.892000000020005,248.95010467376844,248.97201716935407,4879.0,98.32394739569769,36
15275,1,12.936672,57.892000000020005,248.95010467376844,248.97201716935407,11766.0,99.23802619803318,36
15276,1,13.056456,57.892000000020005,143.98404129866077,248.97201716935407,16322.0,103.7780028966388,-1
15277,1,13.17624,57.892000000020005,118.9641739212944,248.97201716935407,11443.0,106.50332409515437,394
15278,1,13.296024,57.892000000020005,118.9641739212944,248.97201716935407,4556.0,107.46657834371385,394
15279,1,13.415808,57.892000000020005,118.9641739212944,141.01246449970614,298.0,108.42983259227333,394
15280,1,13.535592,57.892000000020005,116.96936405803875,141.01246449970614,171.0,109.57069404732638,-1
15281,1,13.655376,57.892000000020005,116.9656091510519,141.01246449970614,58.0,110.53585495027073,182
15282,1,13.77516,57.892000000020005,116.9656091510519,116.96936405803875,48.0,111.50067610008354,182
15283,1,13.894944,57.892000000020005,116.9656091510519,116.96936405803875,28.0,112.46549724989637,182
15284,1,14.134512,57.892000000020005,143.98404129866077,162.88927362562708,26.0,112.30255116614971,1172
15285,1,14.254296,57.892000000020005,143.98404129866077,162.88927362562708,41.0,113.24972319609536,1172
15286,1,14.37408,57.892000000020005,143.98404129866077,162.88927362562708,41.0,114.19689522604101,1172
15287,1,15.092784,57.892000000020005,337.8876569050058,337.9004208640436,82.0,114.14139554189538,44
15288,1,15.212568,57.892000000020005,61.98390243027217,337.9004208640436,190.0,133.20713330748526,42
15289,1,15.332352,57.892000000020005,61.98390243027217,337.9004208640436,258.0,134.2513532833631,42
15290,1,15.452136,57.892000000020005,61.98390243027217,337.9004208640436,176.0,135.2955732592409,42
15291,1,15.57192,57.892000000020005,61.98390243027217,337.9004208640436,68.0,136.33979323511875,42
15292,1,16.051056,57.892000000020005,234.86311571359,240.87094611800308,55.0,123.37653368468558,46
15293,1,16.17084,57.892000000020005,234.85779496313168,240.87094611800308,224.0,124.29353033737856,47
15294,1,16.290624,57.892000000020005,234.85779496313168,240.87094611800308,469.0,125.21037809381143,47
15295,1,16.410408,57.892000000020005,234.85779496313168,240.87094611800308,591.0,126.12722585024427,47
15296,1,16.530192,57.892000000020005,234.85779496313168,240.87094611800308,421.0,127.04407360667712,47
15297,1,16.649976,57.892000000020005,188.93007699418965,240.8655577433579,202.0,129.60740865008916,130
15298,1,16.76976,57.892000000020005,188.93007699418965,188.93962150117991,88.0,130.53605358771594,130
15299,1,16.889544,57.892000000020005,188.93007699418965,188.9348492178344,81.0,131.46469852534273,130
15300,1,17.009328,57.892000000020005,59.010957116127756,188.9348492178344,57.0,150.0329496959622,50
15301,1,17.129112,57.892000000020005,59.00829010269978,59.01362418982685,97.0,151.08642278166158,449
15302,1,17.248896,57.892000000020005,59.00829010269978,59.01362418982685,132.0,152.13880463812436,449
15303,1,17.36868,57.892000000020005,59.00829010269978,301.94658083799965,275.0,153.19118649458716,51
15304,1,17.488464,57.892000000020005,59.010957116127756,301.9526138724512,502.0,154.24244650503212,50
15305,1,17.608248,57.892000000020005,59.010957116127756,301.9526138724512,692.0,155.2948207072996,50
15306,1,17.728032,57.892000000020005,59.010957116127756,301.9526138724512,518.0,156.34719490956707,50
15307,1,17.847816,57.892000000020005,59.010957116127756,301.9526138724512,244.0,157.39956911183458,50
15308,1,17.9676,57.892000000020005,59.010957116127756,59.01362418982685,89.0,158.45194331410207,50
15309,1,18.087384,57.892000000020005,59.010957116127756,59.01362418982685,116.0,159.50431751636953,50
15310,1,18.207168,57.892000000020005,59.010957116127756,217.00323203205394,229.0,160.556691718637,50
15311,1,18.326952,57.892000000020005,59.010957116127756,217.00323203205394,375.0,161.6090659209045,50
15312,1,18.446736,57.892000000020005,59.010957116127756,217.00323203205394,364.0,162.66144012317199,50
15313,1,18.56652,57.892000000020005,59.00829010269978,59.01362418982685,234.0,163.71500505921492,51
15314,1,18.686304,57.892000000020005,59.00829010269978,141.01658740170942,460.0,164.7673869156777,51
15315,1,18.806088,57.892000000020005,59.00829010269978,141.01658740170942,588.0,165.81976877214046,51
15316,1,18.925872,57.892000000020005,59.010957116127756,141.01658740170942,704.0,166.8709369322419,50
15317,1,19.045656,57.892000000020005,59.00829010269978,141.01658740170942,754.0,167.92453248506604,51
15318,1,19.16544,57.892000000020005,59.00829010269978,141.01658740170942,855.0,168.9769143415288,51
15319,1,19.285224,57.892000000020005,59.00829010269978,141.01658740170942,894.0,170.02929619799156,51
15320,1,19.405008,57.892000000020005,59.00829010269978,141.01658740170942,926.0,171.08167805445433,51
15321,1,19.524792,57.892000000020005,59.010957116127756,141.01658740170942,949.0,172.13280794357934,50
15322,1,19.644576,57.892000000020005,59.00829010269978,141.01658740170942,1060.0,173.1864417673799,51
15323,1,19.76436,57.892000000020005,59.00829010269978,141.01658740170942,1156.0,174.23882362384268,51
15324,1,19.884144,57.892000000020005,59.00829010269978,141.01658740170942,1255.0,175.29120548030545,51
15325,1,20.003928,57.892000000020005,59.00829010269978,141.01658740170942,1368.0,176.34358733676822,51
15326,1,20.123712,57.892000000020005,59.010957116127756,141.01658740170942,1529.0,177.39467895491674,50
15327,1,20.243496,57.892000000020005,59.010957116127756,141.01658740170942,1631.0,178.44705315718423,50
15328,1,20.36328,57.892000000020005,59.010957116127756,141.01658740170942,1623.0,179.49942735945172,50
15329,1,20.483064,57.892000000020005,59.00829010269978,141.01658740170942,1570.0,180.55311476261932,51
15330,1,20.602848,57.892000000020005,59.00829010269978,141.01658740170942,1535.0,181.60549661908212,51
15331,1,20.722632,57.892000000020005,59.00829010269978,141.01658740170942,1510.0,182.6578784755449,51
15332,1,20.842416,57.892000000020005,59.00829010269978,141.01658740170942,1474.0,183.71026033200766,51
15333,1,20.9622,57.892000000020005,59.00829010269978,141.01658740170942,1454.0,184.76264218847044,51
15334,1,21.081984,57.892000000020005,59.00829010269978,141.01658740170942,1469.0,185.8150240449332,51
15335,1,21.201768,57.892000000020005,59.00829010269978,141.01658740170942,1474.0,186.867405901396,51
15336,1,21.321552,57.892000000020005,59.010957116127756,141.01658740170942,1443.0,187.91842097759158,50
15337,1,21.441336,57.892000000020005,59.010957116127756,141.01658740170942,1383.0,188.97079517985904,50
15338,1,21.56112,57.892000000020005,59.010957116127756,141.01658740170942,1335.0,190.02316938212653,50
15339,1,21.680904,57.892000000020005,59.010957116127756,141.01658740170942,1314.0,191.07554358439404,50
15340,1,21.800688,57.892000000020005,59.010957116127756,141.01658740170942,1255.0,192.1279177866615,50
15341,1,21.920472,57.892000000020005,59.010957116127756,141.01658740170942,1171.0,193.18029198892899,50
15342,1,22.040256,57.892000000020005,59.010957116127756,141.01658740170942,1094.0,194.23266619119647,50
15343,1,22.16004,57.892000000020005,59.010957116127756,141.01658740170942,1084.0,195.28504039346393,50
15344,1,22.279824,57.892000000020005,59.01362418982685,141.01658740170942,1079.0,196.3359866683226,131
15345,1,22.399608,57.892000000020005,59.01362418982685,141.01658740170942,1025.0,197.38835321685798,131
15346,1,22.519392,57.892000000020005,59.01362418982685,141.01658740170942,928.0,198.4407197653934,131
15347,1,22.639176,57.892000000020005,59.00829010269978,141.01658740170942,778.0,199.4959881789493,51
15348,1,22.75896,57.892000000020005,59.00829010269978,141.01658740170942,670.0,200.54837003541206,51
15349,1,22.878744,57.892000000020005,59.00829010269978,141.01658740170942,592.0,201.60075189187486,51
15350,1,22.998528,57.892000000020005,59.00829010269978,141.01658740170942,685.0,202.65313374833764,51
15351,1,23.118312,57.892000000020005,59.00829010269978,141.01658740170942,800.0,203.7055156048004,51
15352,1,23.238096,57.892000000020005,59.01362418982685,141.01658740170942,917.0,204.75491905660581,65
15353,1,23.35788,57.892000000020005,59.01362418982685,141.01658740170942,627.0,205.80728560514126,65
15354,1,23.477664,57.892000000020005,59.010957116127756,141.02071032410186,411.0,206.86115661840626,50
15355,1,23.597448,57.892000000020005,59.010957116127756,141.02071032410186,312.0,207.91353082067374,50
15356,1,23.717232,57.892000000020005,59.010957116127756,116.97311908240987,268.0,208.96590502294123,50
15357,1,23.837016,57.892000000020005,59.01362418982685,116.97311908240987,340.0,210.01675179928284,65
15358,1,23.9568,57.892000000020005,59.010957116127756,116.97311908240987,398.0,211.0706534274762,50
15359,1,24.076584,57.892000000020005,59.010957116127756,116.97311908240987,399.0,212.1230276297437,50
15360,1,24.196368,57.892000000020005,59.010957116127756,116.97311908240987,297.0,213.17540183201115,50
