Cluster,m/z_ion_center,DT_center,Peak Intensity,Amplitude_mz,Amplitude_dt
9241,406.3003899999999,26.96837559979069,25048,25048.0,25318.60176899617
9242,406.30739,26.968644726829,13331,13331.0,13650.113988451822
9243,407.28774,26.94252901754678,25781,25781.0,26166.126761178137
9244,407.29475,26.9478373875334,16037,16037.0,16286.680306134904
9245,408.25524,26.883570330031414,326,326.0,335.14912512453947
9246,408.26226,26.810900194718894,891,891.0,926.7694747947442
9247,408.26926999999995,26.85852656319941,2022,2022.0,2088.9877598543635
9248,408.27629,26.871514590924676,4810,4810.0,5058.207350558112
9249,409.26603,26.823122210789585,328,328.0,312.80727973581054
9250,437.11694000000006,26.550428000904034,59,59.0,61.81080705794509
9251,438.09742,26.53,58,58.0,58.0
9252,438.10469000000006,26.567494511693894,129,129.0,131.72340412505855
9253,486.98863,26.616874347611798,559,559.0,582.0677085039397
9254,544.9138700000001,26.676849819968215,75,75.0,80.32700312406114
9255,550.91145,26.815299517403723,3971,3971.0,4107.929066580503
9256,550.9196,26.823595791903017,6253,6253.0,6437.633938937786
9257,560.87347,26.53,21,21.0,21.0
9258,568.9024,26.529999999999998,24,24.0,24.40395610057231
9259,579.10025,26.5159375,79,79.0,79.0
9260,580.8393800000001,26.637696717805657,704,704.0,768.5058950450856
9261,580.8477500000001,26.62444973288135,474,474.0,489.4967413775749
9262,580.92306,26.645855100283796,231,231.0,271.8812943185254
9263,590.5187,26.590000000000003,0,0.0,0.0
9264,590.52714,26.650000000000002,84,84.0,89.18951018751869
9265,590.61151,26.562210526315788,88,88.0,88.0
9266,590.61995,26.569871416771566,69,69.0,69.56042732462531
9267,590.62839,26.535246238558756,97,97.0,112.92733629716567
9268,590.67902,26.530359281437125,84,84.0,84.0
9269,590.68745,26.5347069637135,88,88.0,103.0948854444621
9270,590.72121,26.55617896135433,88,88.0,94.64410232941142
9271,590.72965,26.53545454545454,54,54.0,54.0
9272,590.7380799999999,26.584541348407697,116,116.0,116.07904299702186
9273,590.7465200000001,26.63333420481128,83,83.0,91.77872270305836
9274,590.80559,26.53,21,21.0,21.0
9275,590.87311,26.585665300758784,76,76.0,76.11474031922829
9276,590.88155,26.568536834291727,93,93.0,96.01606390044634
9277,590.92375,26.555242448626984,82,82.0,83.92328259726605
9278,590.93219,26.65,21,21.0,21.0
9279,590.94063,26.529999999999998,52,52.0,52.0
9280,591.16853,26.527857142857144,87,87.0,87.0
9281,591.19385,26.511652892561983,79,79.0,79.0
9282,591.20229,26.565327102803735,85,85.0,85.0
9283,591.21073,26.59,45,45.0,45.0
9284,591.21918,26.528144329896907,50,50.0,50.0
9285,591.25294,26.543090909090907,67,67.0,67.0
9286,596.87182,26.728711282483264,151,151.0,146.8418554996367
9287,597.01602,26.64313190707262,130,130.0,137.7215193401277
9288,597.96652,26.580456145226528,71,71.0,71.17691224888546
9289,597.9750099999999,26.57610255245328,156,156.0,156.81304631656374
9290,614.80867,26.63838045165405,72,72.0,79.48167222644244
9291,614.81728,26.62049982365047,70,70.0,73.5575086163338
9292,614.8258799999999,26.907132312473536,87,87.0,70.39797528029442
9293,616.8075,26.518923076923077,77,77.0,77.0
9294,620.8235600000002,26.617361040163967,122,122.0,125.20602339138676
9295,644.77915,26.53,21,21.0,21.0
9296,664.9468099999999,26.751059854544938,266,266.0,270.1598174946123
9297,664.9557600000002,26.760135330735658,256,256.0,276.8927163713082
9298,664.96472,26.721186016232817,218,218.0,214.42422321228224
9299,699.99054,26.573218830237234,241,241.0,243.25561359613377
9300,700.43152,26.53,41,41.0,44.57634202089166
9301,700.47746,26.53,59,59.0,59.0
9302,731.9273100000001,26.69454577830076,226,226.0,222.82040019043532
9303,731.98367,26.842113123983477,141,141.0,139.01032169501784
9304,750.95745,26.608680390595303,85,85.0,85.80618964292792
9305,750.96696,26.537777777777777,61,61.0,61.0
9306,794.90073,26.664290674372914,151,151.0,167.87565933014184
9307,795.0182000000001,26.659416590027732,260,260.0,271.90471215521757
9308,795.02799,26.67456398225583,172,172.0,175.2036738819009
9309,795.03778,26.629301482584875,117,117.0,123.62754078412512
9310,795.9876500000001,26.545322048717882,96,96.0,101.26934496609373
9311,61.983900000000006,26.73775865511786,134,134.0,143.65532424575466
9312,286.97017000000005,26.69912092288693,120,120.0,120.66853187170062
9313,297.14548,26.65,35,35.0,35.0
9314,297.15147,26.82581395348837,29,29.0,29.0
9315,328.96165999999994,26.709997517408997,44,44.0,44.00000002197905
9316,330.9798,26.626521739130435,48,48.0,48.0
9317,368.3484199999999,26.65823529411765,29,29.0,29.0
9318,368.35509,26.68961246702749,129,129.0,131.24084416840728
9319,368.36175,26.650000000000002,53,53.0,53.0
9320,375.9973,26.709999919656585,37,37.0,37.0000000559071
9321,383.31003,26.71000000070953,22,22.0,22.00000002743943
9322,384.18059,26.754326400802654,47,47.0,49.2351372791217
9323,401.15905999999995,26.891682934391675,423,423.0,434.2556623320942
9324,401.16601,26.91769321276137,1411,1411.0,1452.0000981728665
9325,401.17295999999993,26.921929623883493,1261,1261.0,1304.111202433677
9326,405.25832000000014,26.96125851850385,2299,2299.0,2322.5575963568044
9327,405.32821999999993,26.949418065883304,9464,9464.0,9586.79020632493
9328,405.33520999999996,26.953034187065366,5727,5727.0,5840.048563578955
9329,405.3422,26.960066646600584,3690,3690.0,3758.3595748433977
9330,405.34919,26.956032564693903,2397,2397.0,2460.8951464461447
9331,406.26539999999994,26.933551651994204,2076,2076.0,2118.0115163414407
9332,406.31438000000014,26.9668209404488,6591,6591.0,6728.50317141255
9333,406.32138,26.964963544064066,3215,3215.0,3282.0778794341622
9334,407.24570000000006,26.80530575406637,328,328.0,331.42350249620586
9335,407.3017500000001,26.948995848831604,8494,8494.0,8660.822432549206
9336,407.30876000000006,26.942371971479645,4106,4106.0,4189.569872390648
9337,408.28330000000005,26.910333543314017,5691,5691.0,5906.705237586836
9338,408.29031999999995,26.92365368472888,3955,3955.0,4093.4643066850094
9339,408.29733,26.92510239084949,1874,1874.0,1944.1459106913517
9340,409.23092,26.743735380623473,108,108.0,112.06803303522406
9341,409.25901000000005,26.770474358026135,121,121.0,122.6868807800141
9342,409.27306,26.866429029319153,352,352.0,349.80640921572535
9343,486.95032,26.650000000000002,106,106.0,106.0
9344,532.90497,26.650000000000002,26,26.0,26.0
9345,532.91298,26.71177903611567,65,65.0,65.00541418681432
9346,532.921,26.821689639157906,101,101.0,101.08393279705217
9347,532.92901,26.641764705882352,29,29.0,29.0
9348,544.88955,26.65,75,75.0,75.0
9349,581.90254,26.649999999999995,24,24.0,24.0
9350,586.9132300000001,26.82754464285313,267,267.0,271.18171132630727
9351,586.92164,26.82808444206377,256,256.0,259.4457307566497
9352,586.93005,26.84330197196265,71,71.0,78.76141688197315
9353,586.93846,26.85988544006898,77,77.0,73.99404884096404
9354,591.41336,26.62818181818182,45,45.0,45.0
9355,597.02451,26.675479452054795,52,52.0,52.0
9356,598.86679,26.866745401037022,875,875.0,933.4150002805231
9357,598.8752899999998,26.833090154944912,452,452.0,463.0604418453037
9358,598.9857500000002,26.84566711569231,374,374.0,376.0151041135173
9359,598.99424,26.891022626919053,729,729.0,757.3451484934619
9360,599.0027399999999,26.898576191705676,916,916.0,973.0629102798844
9361,599.01124,26.88819712244701,684,684.0,715.2574442882219
9362,664.9378600000001,26.744866129489914,107,107.0,111.55628853187365
9363,664.9736700000001,26.718767924621158,65,65.0,65.32883099601167
9364,688.77412,26.65,21,21.0,21.0
9365,699.91705,26.649999999999995,24,24.0,24.0
9366,721.93,26.650000000000002,73,73.0,73.0
9367,731.03525,26.937367622233637,78,78.0,76.8050901236868
9368,750.93842,26.65,31,31.0,31.0
9369,750.94793,26.65,0,0.0,0.0
9370,795.04757,26.644545454545455,84,84.0,84.0
9371,795.05736,26.663928571428567,69,69.0,69.0
9372,72.98977,24.26339939466527,54,54.0,1048.267267100127
9373,267.99187000000006,26.403328851080047,239,239.0,151.0068866968423
9374,283.2651399999999,26.830000261982107,42,42.0,42.000000016771224
9375,293.17297,28.205174291938995,82,82.0,82.0
9376,366.33219,26.74818181818182,45,45.0,45.0
9377,377.16962,26.951753877810592,273,273.0,271.1753338229423
9378,381.34133,26.770000000000003,46,46.0,46.0
9379,381.34811,26.77,56,56.0,56.0
9380,383.31683,26.77,35,35.0,35.0
9381,401.17992000000004,26.94033028339618,515,515.0,540.5597099659857
9382,401.18687,26.906742787060416,142,142.0,151.4347373995586
9383,403.27580000000006,26.90413742678771,156,156.0,170.4851203331758
9384,405.24434,27.80345027459886,337,337.0,355.2436350904572
9385,405.25132999999994,26.95628306317191,513,513.0,511.0477551702124
9386,405.35618,26.948535858671573,1760,1760.0,1768.6005028638453
9387,405.3631700000001,26.956912169041065,1107,1107.0,1065.0262804935694
9388,405.37016000000006,26.960969922943452,837,837.0,819.6684443789339
9389,405.37715,26.97771152774544,502,502.0,475.4177308925267
9390,405.38414,26.958929621872628,367,367.0,383.59339324481357
9391,406.32838000000004,26.970464636672723,1237,1237.0,1296.1294492384284
9392,406.33538,26.936828649576317,423,423.0,437.672953707469
9393,406.34238,26.938917427033402,231,231.0,238.30224434740254
9394,406.34938,26.93384160564444,114,114.0,120.46097697124671
9395,407.23869,26.77,26,26.0,26.0
9396,407.31577,26.94387177361951,1766,1766.0,1791.1940682093157
9397,407.32277,26.915683151420474,287,287.0,308.94547815792606
9398,408.30435,26.946164821581633,691,691.0,704.2551312435196
9399,409.28007999999994,26.9153895380901,481,481.0,533.2955142925525
9400,409.28711,26.93885300534363,428,428.0,431.4216733532956
9401,428.9673700000001,28.271201371346987,587,587.0,455.39527398445165
9402,520.93478,26.77,25,25.0,25.0
9403,520.94271,26.778434223308757,97,97.0,111.90335717714959
9404,520.9506299999999,26.741914893617018,69,69.0,69.0
9405,526.95867,27.018905795758034,2201,2201.0,2397.473703372891
9406,532.96107,26.930369385352286,133,133.0,139.07020799248664
9407,532.96909,26.938022820365912,1508,1508.0,1525.6279609932785
9408,532.9771,26.948452926780266,2739,2739.0,2772.8068270121407
9409,532.98512,26.949952468986904,1283,1283.0,1301.814328483102
9410,532.99313,26.996055423299484,300,300.0,293.19254760974894
9411,550.9032999999998,26.79140419278428,145,145.0,161.96733482300607
9412,586.90482,26.86054762301661,59,59.0,55.27578571885498
9413,596.86334,26.753199999999996,128,128.0,128.0
9414,596.8803,26.763714285714286,116,116.0,116.0
9415,599.01974,26.92890097902494,407,407.0,403.69630482270696
9416,599.02823,26.93563488083148,202,202.0,202.7733741728167
9417,601.00978,26.934720570645432,244,244.0,244.3512511367174
9418,609.0115400000001,27.09737997255436,349,349.0,348.0415887899392
9419,609.02011,27.118990200682052,985,985.0,1017.7461141406982
9420,609.02867,27.132486811649223,1526,1526.0,1582.519758311432
9421,609.03724,27.135095133425466,1302,1302.0,1362.434637954134
9422,612.98498,27.135332948238567,373,373.0,375.0038777414227
9423,612.99358,27.17843219759495,1219,1219.0,1230.7243702156377
9424,613.00217,27.187374214881498,1798,1798.0,1816.8270724446197
9425,613.0107699999999,27.183160023433267,1672,1672.0,1691.1273597235881
9426,688.76501,26.806811281478033,96,96.0,100.01108274285627
9427,718.74315,26.77,26,26.0,26.0
9428,718.75246,26.82088797912213,63,63.0,63.318571181083335
9429,795.90929,26.77,73,73.0,73.0
9430,377.17636,27.033358861753072,144,144.0,151.57877989219747
9431,380.3453400000001,27.108991120462345,706,706.0,671.096676534455
9432,380.35211,27.06134853590241,1230,1230.0,1265.7981980915206
9433,380.35888,27.098163561413127,574,574.0,616.7584326484958
9434,380.36565,27.028364610182127,47,47.0,48.67333392045768
9435,381.36166999999995,27.0506501061933,687,687.0,712.6924142163024
9436,381.36845000000005,27.085479555387636,1631,1631.0,1625.2012725589905
9437,381.37523000000004,27.115899439364433,1107,1107.0,1192.988311214955
9438,383.35082,27.147114502836597,1101,1101.0,1192.3337955686263
9439,383.35761,27.118511350409353,448,448.0,498.1783293703806
9440,403.28277,26.900413223140493,71,71.0,71.0
9441,405.23735000000005,27.819135539811572,781,781.0,793.1859436619759
9442,405.39113,26.952850119127906,137,137.0,137.0396951577293
9443,405.39812000000006,26.98833333333333,98,98.0,98.0
9444,405.40511000000004,26.906086456426962,60,60.0,65.07372575721885
9445,406.25839999999994,26.98701678024167,174,174.0,187.50643256154365
9446,406.35638,26.91048780487805,55,55.0,55.0
9447,406.36337,26.891199999999998,51,51.0,51.0
9448,408.31136000000004,26.886,24,24.0,24.0
9449,433.22766,27.018655764914623,229,229.0,266.43516253907075
9450,433.23489,27.11409933813021,156,156.0,163.55037619960058
9451,526.9507,26.98741136605429,470,470.0,512.025497086842
9452,526.96664,27.03936810642053,1530,1530.0,1566.1092768265091
9453,526.9746100000001,27.052009486189238,395,395.0,409.51066089707274
9454,544.92197,26.970869565217388,46,46.0,46.0
9455,572.90917,27.028780714607212,198,198.0,217.88753595064
9456,598.88378,26.889999999999997,22,22.0,22.0
9457,598.97725,26.889999999999997,24,24.0,24.0
9458,599.98883,26.8996,29,29.0,29.0
9459,599.99734,26.930734313574774,84,84.0,84.82178921602014
9460,601.01829,26.966810429352737,82,82.0,84.04669837465414
9461,609.04581,27.136465547312042,883,883.0,941.4969740667738
9462,609.05438,27.137064100875364,456,456.0,491.84516664883563
9463,609.06295,27.113292061901447,280,280.0,292.21735773478326
9464,613.0193699999999,27.182894131180174,1123,1123.0,1145.0845602250126
9465,613.0279600000001,27.174314937279217,613,613.0,622.0679099334627
9466,613.03656,27.190229035089054,360,360.0,366.40663184835694
9467,615.03251,27.31586549481941,2420,2420.0,2443.789236438166
9468,615.04112,27.310876321385027,1839,1839.0,1862.7683626239625
9469,662.81774,26.98975370611891,85,85.0,93.21818787510492
9470,724.92759,27.223998741971624,4886,4886.0,5146.826407737816
9471,724.93693,27.218880935743837,11220,11220.0,11497.941932620137
9472,724.94628,27.21718430564412,13156,13156.0,13396.30363898562
9473,724.9556300000002,27.21624037785191,10749,10749.0,10908.726457777952
9474,724.9649799999999,27.221070840278838,7009,7009.0,7251.473320342495
9475,731.04464,27.070000000000004,24,24.0,24.0
9476,1095.63282,26.889999999999997,22,22.0,22.0
9477,239.09069,27.070002510883633,67,67.0,67.00000006444469
9478,267.99755,27.76329411764706,179,179.0,179.0
9479,268.00324,27.0124,26,26.0,26.0
9480,277.18018,27.07000000658643,22,22.0,22.0000000392282
9481,381.35489,27.07,100,100.0,100.0
9482,381.38201,27.04639344262295,98,98.0,98.0
9483,383.34402,27.09933385895713,576,576.0,588.5171685565668
9484,405.22337000000005,27.785121696280854,2377,2377.0,2430.1543388093746
9485,405.2303600000001,27.796183704392593,1454,1454.0,1479.4277759847996
9486,407.32978,26.984630872483223,106,106.0,106.0
9487,409.29413,27.01,76,76.0,76.0
9488,419.25784,27.066539680424526,50,50.0,50.02885971606991
9489,428.97456000000005,27.888643361392027,576,576.0,401.10005506810467
9490,428.98175,28.148358898540014,465,465.0,465.0
9491,520.87931,27.01,21,21.0,21.0
9492,520.88724,27.076315789473686,28,28.0,28.0
9493,533.00115,27.06488174065349,107,107.0,107.1161915286613
9494,544.93008,27.140542454853687,58,58.0,59.20585981937262
9495,572.91748,27.039233912043922,80,80.0,84.78713801308791
9496,586.95529,27.01,44,44.0,44.0
9497,586.9637,27.01,66,66.0,66.0
9498,586.97211,27.01,50,50.0,50.0
9499,609.0715200000001,27.101899531939587,114,114.0,108.8547758994124
9500,613.04515,27.189322334007155,186,186.0,190.45313327058915
9501,614.83449,27.130000000000003,26,26.0,26.0
9502,614.8431000000002,27.066239206630733,46,46.0,46.031370406994746
9503,615.01529,27.290133788389614,1024,1024.0,1013.8744358372933
9504,615.0239,27.339054625654185,2005,2005.0,2057.4982835547885
9505,615.04973,27.312050091113825,1133,1133.0,1145.4193544663062
9506,615.0583400000002,27.312685231034358,667,667.0,669.1743091532296
9507,617.0144599999999,27.222849468897845,410,410.0,391.8212978554004
9508,617.02309,27.32066247752843,716,716.0,727.9724695360424
9509,617.03171,27.34417090383232,650,650.0,669.7298758648351
9510,617.04034,27.315885205412872,449,449.0,465.49504226939973
9511,724.9743299999999,27.2113251265902,3977,3977.0,4121.568178946234
9512,724.98367,27.225562291278777,1522,1522.0,1622.0459185504924
9513,725.43246,27.233176309647376,775,775.0,841.27655255413
9514,725.44181,27.21969898231007,1473,1473.0,1538.1145341502577
9515,725.45116,27.216898492268264,2101,2101.0,2139.0970659823347
9516,725.4605200000001,27.22297188791643,1701,1701.0,1732.6632098950067
9517,780.93539,28.025298189205735,4995,4995.0,4929.4132043759455
9518,780.9450900000002,27.9998874340379,5892,5892.0,5756.84517244159
9519,780.9548,27.977546187030953,4528,4528.0,4413.40773838785
9520,780.9645000000002,27.97059652019895,2948,2948.0,2804.153914446758
9521,1086.17221,27.01,21,21.0,21.0
9522,59.02428999999999,27.944094561716533,44907,44907.0,45809.297632713555
9523,59.02696,27.93468522074056,30523,30523.0,31258.92317217144
